trial,x_location,y_location,z_location,speed,voltage,grad,force
1891,15,0,-0.5,1,0.095797153,-0.009696,-1.8
1891,15,0,-0.5,1,0.081663559,-0.017749,-1.46
1891,15,0,-0.5,1,0.060298825,-0.016927,-1
1891,15,0,-0.5,1,0.047808672,-0.007395,-0.84
1891,15,0,-0.5,1,0.045507855,-0.001808,-0.58
1616,15,0,-0.5,5,0.044193102,0.003287,0
1616,15,0,-0.5,5,0.052081619,0.013641,-0.68
1616,15,0,-0.5,5,0.071474224,0.015284,-2.14
1616,15,0,-0.5,5,0.082649624,-0.001315,-3.16
1616,15,0,-0.5,5,0.068844718,-0.019393,-2.36
1616,15,0,-0.5,5,0.043864413,-0.003287,-0.52
1826,15,0,-0.5,5,0.062270954,0.017256,-1.2
1826,15,0,-0.5,5,0.078376677,0.008875,-2.9
1826,15,0,-0.5,5,0.080020118,-0.015448,-3.06
1826,15,0,-0.5,5,0.047479984,-0.017585,-1.38
862,0,0,-1.4,4,0.044850478,0.002136,-0.56
862,0,0,-1.4,4,0.051752931,0.009368,-2.08
862,0,0,-1.4,4,0.063585707,0.012161,-3.8
862,0,0,-1.4,4,0.076075859,0.015777,-5.6
862,0,0,-1.4,4,0.095139776,0.020543,-7.48
862,0,0,-1.4,4,0.117161887,0.021693,-9.42
862,0,0,-1.4,4,0.138526622,0.018735,-11.68
862,0,0,-1.4,4,0.154632345,0.010518,-13.6
862,0,0,-1.4,4,0.159562669,-0.000164,-13.32
862,0,0,-1.4,4,0.154303657,-0.010354,-9.76
862,0,0,-1.4,4,0.13885531,-0.020872,-6.54
862,0,0,-1.4,4,0.112560252,-0.044866,-4.04
862,0,0,-1.4,4,0.049123425,-0.034512,-2.34
862,0,0,-1.4,4,0.043535725,-0.001808,-0.82
2055,0,0,-0.6,3,0.045507855,0.00378,-1
2055,0,0,-0.6,3,0.051095554,0.008217,-1.96
2055,0,0,-0.6,3,0.061942266,0.005916,-3.04
2055,0,0,-0.6,3,0.06292833,-0.007889,-3.44
2055,0,0,-0.6,3,0.046165231,-0.009532,-2.12
2055,0,0,-0.6,3,0.043864413,-0.001315,-0.66
2055,0,0,-0.6,3,0.043535725,0,0
1889,-15,0,-1.4,5,0.043864413,0.003123,-0.88
1889,-15,0,-1.4,5,0.049780801,0.009039,-2.38
1889,-15,0,-1.4,5,0.061942266,0.016106,-4.96
1889,-15,0,-1.4,5,0.081992247,0.022679,-6.96
1889,-15,0,-1.4,5,0.107301241,0.0212,-10.34
1889,-15,0,-1.4,5,0.124393028,0.012326,-12.76
1889,-15,0,-1.4,5,0.131952857,0.001315,-13.22
1889,-15,0,-1.4,5,0.127022534,-0.009696,-10.26
1889,-15,0,-1.4,5,0.112560252,-0.035005,-6.36
1889,-15,0,-1.4,5,0.057011942,-0.034512,-3.1
1889,-15,0,-1.4,5,0.043535725,-0.006409,-1.46
423,0,0,-1.4,1,0.044193102,0.000493,-0.66
423,0,0,-1.4,1,0.04452179,0.000493,-1.02
423,0,0,-1.4,1,0.045179166,0.000986,-1.32
423,0,0,-1.4,1,0.046493919,0.001972,-1.68
423,0,0,-1.4,1,0.049123425,0.004602,-2.02
423,0,0,-1.4,1,0.055697189,0.005916,-2.38
423,0,0,-1.4,1,0.060956201,0.00493,-2.88
423,0,0,-1.4,1,0.065557836,0.004437,-3.04
423,0,0,-1.4,1,0.069830783,0.00493,-3.8
423,0,0,-1.4,1,0.075418483,0.006245,-3.8
423,0,0,-1.4,1,0.082320936,0.006574,-4.42
423,0,0,-1.4,1,0.088566012,0.006738,-4.9
423,0,0,-1.4,1,0.095797153,0.007067,-5.3
423,0,0,-1.4,1,0.102699605,0.007067,-5.56
423,0,0,-1.4,1,0.109930746,0.007889,-5.96
423,0,0,-1.4,1,0.11847664,0.008546,-6.66
423,0,0,-1.4,1,0.127022534,0.009039,-6.94
423,0,0,-1.4,1,0.136554493,0.009532,-7.46
423,0,0,-1.4,1,0.146086451,0.009532,-8.04
423,0,0,-1.4,1,0.15561841,0.009532,-8.44
423,0,0,-1.4,1,0.165150368,0.009368,-8.98
423,0,0,-1.4,1,0.174353639,0.009696,-9.24
423,0,0,-1.4,1,0.184542974,0.010682,-9.86
423,0,0,-1.4,1,0.195718374,0.010354,-10.34
423,0,0,-1.4,1,0.205250332,0.009861,-10.82
423,0,0,-1.4,1,0.215439668,0.009696,-11.32
423,0,0,-1.4,1,0.224642938,0.008217,-12.16
423,0,0,-1.4,1,0.231874079,0.006409,-12.4
423,0,0,-1.4,1,0.237461779,0.004109,-12.96
423,0,0,-1.4,1,0.240091285,0.001643,-11.98
423,0,0,-1.4,1,0.240748662,0.000493,-10.92
423,0,0,-1.4,1,0.24107735,-0.000164,-9.98
423,0,0,-1.4,1,0.240419973,-0.00115,-9.16
423,0,0,-1.4,1,0.238776532,-0.002465,-8.32
423,0,0,-1.4,1,0.23548965,-0.003123,-7.68
423,0,0,-1.4,1,0.232531456,-0.004766,-6.94
423,0,0,-1.4,1,0.225957691,-0.006902,-6.2
423,0,0,-1.4,1,0.21872655,-0.00871,-5.58
423,0,0,-1.4,1,0.208537215,-0.010189,-5.14
423,0,0,-1.4,1,0.19834788,-0.009696,-4.48
423,0,0,-1.4,1,0.189144609,-0.009861,-4.1
423,0,0,-1.4,1,0.178626586,-0.011011,-3.6
423,0,0,-1.4,1,0.167122498,-0.012819,-3.16
423,0,0,-1.4,1,0.152988904,-0.015777,-2.76
423,0,0,-1.4,1,0.135568428,-0.026459,-2.3
423,0,0,-1.4,1,0.1000701,-0.043387,-1.98
423,0,0,-1.4,1,0.048794737,-0.026952,-1.6
423,0,0,-1.4,1,0.046165231,-0.001808,-1.22
423,0,0,-1.4,1,0.045179166,-0.000986,-1.1
423,0,0,-1.4,1,0.044193102,-0.000164,-0.76
423,0,0,-1.4,1,0.044850478,0.000986,-0.76
1041,0,0,-1.4,4,0.046165231,0.004766,-1.36
1041,0,0,-1.4,4,0.054382437,0.010189,-2.42
1041,0,0,-1.4,4,0.066543901,0.014462,-4.2
1041,0,0,-1.4,4,0.083307,0.019886,-6
1041,0,0,-1.4,4,0.106315176,0.023008,-8.18
1041,0,0,-1.4,4,0.129323352,0.022351,-10.24
1041,0,0,-1.4,4,0.151016775,0.016434,-12.8
1041,0,0,-1.4,4,0.162192174,0.005259,-13.68
1041,0,0,-1.4,4,0.161534798,-0.00493,-11.72
1041,0,0,-1.4,4,0.152331528,-0.015777,-8.22
1041,0,0,-1.4,4,0.129980728,-0.028596,-5.32
1041,0,0,-1.4,4,0.095139776,-0.042565,-3.24
1041,0,0,-1.4,4,0.044850478,-0.025473,-1.6
1323,0,0,-1.4,1,0.044193102,0,-0.72
1323,0,0,-1.4,1,0.044850478,0.000493,-1
1323,0,0,-1.4,1,0.045179166,0.00115,-1.22
1323,0,0,-1.4,1,0.047151296,0.002958,-1.8
1323,0,0,-1.4,1,0.051095554,0.005259,-1.98
1323,0,0,-1.4,1,0.057669319,0.006738,-2.6
1323,0,0,-1.4,1,0.064571772,0.005916,-2.94
1323,0,0,-1.4,1,0.069502095,0.004766,-3.42
1323,0,0,-1.4,1,0.07410373,0.004602,-3.66
1323,0,0,-1.4,1,0.078705365,0.005423,-3.8
1323,0,0,-1.4,1,0.084950441,0.006409,-4.52
1323,0,0,-1.4,1,0.091524206,0.006738,-4.78
1323,0,0,-1.4,1,0.098426659,0.007231,-5.16
1323,0,0,-1.4,1,0.105986488,0.007395,-5.76
1323,0,0,-1.4,1,0.113217629,0.009039,-6.1
1323,0,0,-1.4,1,0.12406434,0.011175,-6.66
1323,0,0,-1.4,1,0.135568428,0.011668,-7.08
1323,0,0,-1.4,1,0.147401204,0.011175,-7.74
1323,0,0,-1.4,1,0.157919227,0.010682,-8.18
1323,0,0,-1.4,1,0.168765939,0.010682,-8.78
1323,0,0,-1.4,1,0.179283962,0.010025,-9.04
1323,0,0,-1.4,1,0.188815921,0.009861,-9.6
1323,0,0,-1.4,1,0.199005256,0.009532,-10.16
1323,0,0,-1.4,1,0.207879838,0.010025,-10.62
1323,0,0,-1.4,1,0.219055238,0.009861,-11.12
1323,0,0,-1.4,1,0.227601132,0.008546,-11.9
1323,0,0,-1.4,1,0.236147026,0.006738,-12.28
1323,0,0,-1.4,1,0.24107735,0.003287,-12.84
1323,0,0,-1.4,1,0.242720791,0.000657,-12.14
1323,0,0,-1.4,1,0.242392103,0,-10.9
1323,0,0,-1.4,1,0.242720791,-0.000329,-10.04
1323,0,0,-1.4,1,0.241734726,-0.001315,-9.1
1323,0,0,-1.4,1,0.240091285,-0.002794,-8.46
1323,0,0,-1.4,1,0.236147026,-0.00378,-7.68
1323,0,0,-1.4,1,0.232531456,-0.004437,-6.98
1323,0,0,-1.4,1,0.227272444,-0.005916,-6.24
1323,0,0,-1.4,1,0.220698679,-0.008053,-5.66
1323,0,0,-1.4,1,0.211166721,-0.010847,-4.92
1323,0,0,-1.4,1,0.199005256,-0.01134,-4.26
1323,0,0,-1.4,1,0.188487233,-0.010847,-3.74
1323,0,0,-1.4,1,0.177311833,-0.011997,-3.32
1323,0,0,-1.4,1,0.164492992,-0.013969,-2.82
1323,0,0,-1.4,1,0.149373333,-0.020214,-2.4
1323,0,0,-1.4,1,0.12406434,-0.03747,-2.04
1323,0,0,-1.4,1,0.074432418,-0.038621,-1.68
1323,0,0,-1.4,1,0.046822607,-0.014462,-1.44
1323,0,0,-1.4,1,0.045507855,-0.000822,-1.12
1323,0,0,-1.4,1,0.045179166,-0.000657,-1
1323,0,0,-1.4,1,0.044193102,-0.000329,-0.72
1525,15,0,-1,5,0.04452179,0.007889,0
1525,15,0,-1,5,0.059970136,0.019721,-1.18
1525,15,0,-1,5,0.083964377,0.023666,-2.94
1525,15,0,-1,5,0.107301241,0.024487,-5.26
1525,15,0,-1,5,0.132938922,0.022844,-7.72
1525,15,0,-1,5,0.152988904,0.011668,-8.8
1525,15,0,-1,5,0.156275786,-0.004273,-7.62
1525,15,0,-1,5,0.14444301,-0.025966,-4.52
1525,15,0,-1,5,0.104343047,-0.049796,-4.52
1525,15,0,-1,5,0.044850478,-0.030568,-0.74
576,-15,0,-1.1,1,0.043207037,-0.000657,-0.64
576,-15,0,-1.1,1,0.043535725,0.000164,-1
576,-15,0,-1.1,1,0.043535725,0.000164,-1.12
576,-15,0,-1.1,1,0.043864413,0.000329,-1.62
576,-15,0,-1.1,1,0.044193102,0.000657,-1.7
576,-15,0,-1.1,1,0.045179166,0.00115,-2.26
576,-15,0,-1.1,1,0.046493919,0.002794,-2.64
576,-15,0,-1.1,1,0.050766866,0.005916,-3.02
576,-15,0,-1.1,1,0.058326695,0.006738,-3.54
576,-15,0,-1.1,1,0.064243083,0.005095,-3.74
576,-15,0,-1.1,1,0.06851603,0.00378,-4.18
576,-15,0,-1.1,1,0.071802912,0.00263,-4.62
576,-15,0,-1.1,1,0.073775042,0.00263,-5.02
576,-15,0,-1.1,1,0.077061924,0.00378,-5.46
576,-15,0,-1.1,1,0.081334871,0.006902,-6
576,-15,0,-1.1,1,0.090866829,0.009861,-6.36
576,-15,0,-1.1,1,0.101056164,0.010847,-6.86
576,-15,0,-1.1,1,0.112560252,0.010847,-7.28
576,-15,0,-1.1,1,0.122749587,0.009696,-7.88
576,-15,0,-1.1,1,0.131952857,0.006409,-8.42
576,-15,0,-1.1,1,0.135568428,0.002794,-8.06
576,-15,0,-1.1,1,0.137540557,0.000822,-7.06
576,-15,0,-1.1,1,0.137211869,-0.000986,-6.42
576,-15,0,-1.1,1,0.135568428,-0.001972,-5.66
576,-15,0,-1.1,1,0.13326761,-0.003123,-5.66
576,-15,0,-1.1,1,0.129323352,-0.005752,-4.66
576,-15,0,-1.1,1,0.121763522,-0.007724,-3.98
576,-15,0,-1.1,1,0.113875005,-0.012654,-3.34
576,-15,0,-1.1,1,0.096454529,-0.026131,-2.92
576,-15,0,-1.1,1,0.061613577,-0.025309,-2.62
576,-15,0,-1.1,1,0.045836543,-0.00871,-1.96
576,-15,0,-1.1,1,0.044193102,-0.000986,-1.84
576,-15,0,-1.1,1,0.043864413,-0.000329,-1.5
576,-15,0,-1.1,1,0.043535725,-0.000493,-1.12
576,-15,0,-1.1,1,0.042878349,0,-1.02
576,-15,0,-1.1,1,0.043535725,0.001315,-0.66
602,15,0,-1,1,0.045507855,0.001972,-0.52
602,15,0,-1,1,0.047479984,0.003287,-0.8
602,15,0,-1,1,0.052081619,0.005916,-1.08
602,15,0,-1,1,0.05931276,0.009039,-1.42
602,15,0,-1,1,0.070159471,0.010189,-1.6
602,15,0,-1,1,0.07969143,0.009532,-2.04
602,15,0,-1,1,0.089223388,0.009696,-2.58
602,15,0,-1,1,0.099084035,0.009532,-2.82
602,15,0,-1,1,0.108287305,0.009696,-3.32
602,15,0,-1,1,0.11847664,0.009861,-3.76
602,15,0,-1,1,0.128008599,0.010025,-4
602,15,0,-1,1,0.138526622,0.011011,-4.34
602,15,0,-1,1,0.15003071,0.011175,-4.84
602,15,0,-1,1,0.160877421,0.01134,-5.22
602,15,0,-1,1,0.172710198,0.01249,-5.6
602,15,0,-1,1,0.185857727,0.013641,-6.04
602,15,0,-1,1,0.199991321,0.013148,-6.48
602,15,0,-1,1,0.212152785,0.014134,-6.98
602,15,0,-1,1,0.228258509,0.015284,-7.5
602,15,0,-1,1,0.242720791,0.013476,-7.96
602,15,0,-1,1,0.255210944,0.009039,-8.28
602,15,0,-1,1,0.260798644,0.004109,-8.12
602,15,0,-1,1,0.26342815,0.002465,-7.18
602,15,0,-1,1,0.265728967,0.001643,-6.42
602,15,0,-1,1,0.266715032,0,-6.04
602,15,0,-1,1,0.265728967,-0.001972,-5.08
602,15,0,-1,1,0.262770773,-0.003287,-4.9
602,15,0,-1,1,0.259155203,-0.005423,-4.24
602,15,0,-1,1,0.251924062,-0.007724,-3.62
602,15,0,-1,1,0.243706856,-0.009368,-3.36
602,15,0,-1,1,0.233188832,-0.011833,-2.7
602,15,0,-1,1,0.220041303,-0.014627,-2.32
602,15,0,-1,1,0.20393558,-0.019557,-2.04
602,15,0,-1,1,0.180927403,-0.028267,-1.58
602,15,0,-1,1,0.147401204,-0.044209,-1.26
602,15,0,-1,1,0.09251027,-0.04881,-1.04
602,15,0,-1,1,0.049780801,-0.023008,-0.8
602,15,0,-1,1,0.046493919,-0.002958,-0.6
1023,0,0,-0.6,1,0.043864413,-0.001315,-0.7
1023,0,0,-0.6,1,0.043864413,0.000329,-0.84
1023,0,0,-0.6,1,0.04452179,0.000329,-1.22
1023,0,0,-0.6,1,0.04452179,0.000986,-1.42
1023,0,0,-0.6,1,0.046493919,0.002465,-1.82
1023,0,0,-0.6,1,0.049452113,0.004602,-2.14
1023,0,0,-0.6,1,0.055697189,0.007889,-2.58
1023,0,0,-0.6,1,0.065229148,0.00871,-2.9
1023,0,0,-0.6,1,0.073117665,0.005423,-3.1
1023,0,0,-0.6,1,0.076075859,0.000986,-3.38
1023,0,0,-0.6,1,0.075089795,-0.003123,-3.08
1023,0,0,-0.6,1,0.069830783,-0.011997,-2.48
1023,0,0,-0.6,1,0.051095554,-0.011833,-1.94
1023,0,0,-0.6,1,0.046165231,-0.003123,-1.68
1023,0,0,-0.6,1,0.044850478,-0.000986,-1.28
1023,0,0,-0.6,1,0.044193102,-0.000657,-0.84
1023,0,0,-0.6,1,0.043535725,0.001643,-0.66
1153,15,0,-0.5,3,0.047479984,0.009861,-0.46
1153,15,0,-0.5,3,0.063257019,0.015613,-1.3
1153,15,0,-0.5,3,0.078705365,0.011504,-2.5
1153,15,0,-0.5,3,0.086265194,-0.001643,-3.12
1153,15,0,-0.5,3,0.075418483,-0.019393,-2.28
1153,15,0,-0.5,3,0.047479984,-0.011504,-0.96
1648,0,0,-1.1,5,0.052410307,0.010518,-1.86
1648,0,0,-1.1,5,0.06851603,0.018078,-4.7
1648,0,0,-1.1,5,0.088566012,0.019886,-6.6
1648,0,0,-1.1,5,0.108287305,0.014627,-8.96
1648,0,0,-1.1,5,0.117819264,0.002301,-9.18
1648,0,0,-1.1,5,0.11288894,-0.017585,-6.62
1648,0,0,-1.1,5,0.082649624,-0.034184,-3.32
1648,0,0,-1.1,5,0.04452179,-0.019393,-1.44
552,-15,0,-0.6,2,0.043864413,-0.000329,-0.82
552,-15,0,-0.6,2,0.043864413,0.000493,-1.42
552,-15,0,-0.6,2,0.044850478,0.001643,-2.18
552,-15,0,-0.6,2,0.047151296,-0.000164,-2.78
552,-15,0,-0.6,2,0.04452179,-0.001643,-2.7
552,-15,0,-0.6,2,0.043864413,-0.000493,-1.94
552,-15,0,-0.6,2,0.043535725,0,-1.3
552,-15,0,-0.6,2,0.043864413,0.000493,-0.68
1247,-15,0,-1.4,3,0.04452179,-0.000164,-0.54
1247,-15,0,-1.4,3,0.043535725,0.00115,-1.36
1247,-15,0,-1.4,3,0.046822607,0.005259,-2.38
1247,-15,0,-1.4,3,0.054053748,0.006409,-3.72
1247,-15,0,-1.4,3,0.059641448,0.009203,-4.6
1247,-15,0,-1.4,3,0.072460289,0.014955,-6
1247,-15,0,-1.4,3,0.089552076,0.017256,-7.48
1247,-15,0,-1.4,3,0.106972552,0.018242,-9.32
1247,-15,0,-1.4,3,0.126036469,0.015777,-11.02
1247,-15,0,-1.4,3,0.138526622,0.009368,-12.8
1247,-15,0,-1.4,3,0.144771698,0.001808,-12.9
1247,-15,0,-1.4,3,0.142142193,-0.004437,-10.44
1247,-15,0,-1.4,3,0.135897116,-0.009203,-7.86
1247,-15,0,-1.4,3,0.123735652,-0.014791,-5.6
1247,-15,0,-1.4,3,0.106315176,-0.03895,-3.88
1247,-15,0,-1.4,3,0.045836543,-0.031225,-2.38
1247,-15,0,-1.4,3,0.043864413,0.000164,-0.58
991,15,0,-1,1,0.046165231,0.00263,-0.48
991,15,0,-1,1,0.049123425,0.004273,-0.9
991,15,0,-1,1,0.054711125,0.007889,-1.22
991,15,0,-1,1,0.06490046,0.010847,-1.5
991,15,0,-1,1,0.076404548,0.011175,-1.76
991,15,0,-1,1,0.087251259,0.010189,-2.38
991,15,0,-1,1,0.096783217,0.009861,-2.72
991,15,0,-1,1,0.106972552,0.010354,-3.1
991,15,0,-1,1,0.117490576,0.010518,-3.52
991,15,0,-1,1,0.128008599,0.010518,-3.92
991,15,0,-1,1,0.138526622,0.01134,-4.24
991,15,0,-1,1,0.150688086,0.011833,-4.62
991,15,0,-1,1,0.162192174,0.011833,-4.98
991,15,0,-1,1,0.174353639,0.01249,-5.5
991,15,0,-1,1,0.18717248,0.013641,-5.94
991,15,0,-1,1,0.201634762,0.013312,-6.32
991,15,0,-1,1,0.213796226,0.013641,-6.64
991,15,0,-1,1,0.228915885,0.014955,-7.22
991,15,0,-1,1,0.243706856,0.014791,-7.62
991,15,0,-1,1,0.258497826,0.010354,-8.36
991,15,0,-1,1,0.264414215,0.00493,-8.24
991,15,0,-1,1,0.268358473,0.003123,-7.36
991,15,0,-1,1,0.270659291,0.001808,-6.2
991,15,0,-1,1,0.271974044,0.000164,-6.2
991,15,0,-1,1,0.270987979,-0.001479,-5.54
991,15,0,-1,1,0.26901585,-0.002465,-5.12
991,15,0,-1,1,0.266057656,-0.004273,-4.46
991,15,0,-1,1,0.260469956,-0.006738,-3.94
991,15,0,-1,1,0.252581438,-0.00871,-3.44
991,15,0,-1,1,0.243049479,-0.01134,-3.04
991,15,0,-1,1,0.22990195,-0.012819,-2.54
991,15,0,-1,1,0.217411797,-0.01627,-2.14
991,15,0,-1,1,0.197361815,-0.024159,-1.82
991,15,0,-1,1,0.169094627,-0.03517,-1.42
991,15,0,-1,1,0.127022534,-0.054727,-1.08
991,15,0,-1,1,0.059641448,-0.039771,-0.96
991,15,0,-1,1,0.047479984,-0.006574,-0.72
358,0,0,-1.4,5,0.046493919,0.005752,-1.12
358,0,0,-1.4,5,0.058984072,0.014134,-3.24
358,0,0,-1.4,5,0.074761106,0.017585,-5.6
358,0,0,-1.4,5,0.094153712,0.022844,-7.88
358,0,0,-1.4,5,0.12044877,0.023501,-10.62
358,0,0,-1.4,5,0.141156128,0.015284,-13.24
358,0,0,-1.4,5,0.151016775,0.00263,-13.76
358,0,0,-1.4,5,0.146415139,-0.010189,-10.92
358,0,0,-1.4,5,0.130638105,-0.024323,-6.76
358,0,0,-1.4,5,0.097769282,-0.042894,-3.86
358,0,0,-1.4,5,0.044850478,-0.027281,-1.56
228,-15,0,-0.6,3,0.043207037,0,-1.18
228,-15,0,-0.6,3,0.044850478,0.001643,-2
228,-15,0,-0.6,3,0.046493919,-0.000329,-2.86
228,-15,0,-0.6,3,0.044193102,-0.001808,-2.32
228,-15,0,-0.6,3,0.042878349,-0.000329,-1.08
1866,-15,0,-1.4,1,0.043535725,0.000329,-0.76
1866,-15,0,-1.4,1,0.043535725,0.000164,-1.06
1866,-15,0,-1.4,1,0.043864413,0.000164,-1.28
1866,-15,0,-1.4,1,0.043864413,0.000329,-1.4
1866,-15,0,-1.4,1,0.04452179,0.000493,-1.76
1866,-15,0,-1.4,1,0.044850478,0.000986,-2.28
1866,-15,0,-1.4,1,0.046493919,0.002465,-2.56
1866,-15,0,-1.4,1,0.049780801,0.003944,-2.92
1866,-15,0,-1.4,1,0.054382437,0.004602,-3.42
1866,-15,0,-1.4,1,0.058984072,0.004109,-3.7
1866,-15,0,-1.4,1,0.062599642,0.003616,-4.04
1866,-15,0,-1.4,1,0.066215213,0.00378,-4.5
1866,-15,0,-1.4,1,0.070159471,0.004273,-4.98
1866,-15,0,-1.4,1,0.074761106,0.00493,-5.4
1866,-15,0,-1.4,1,0.080020118,0.006081,-5.9
1866,-15,0,-1.4,1,0.086922571,0.007231,-6.38
1866,-15,0,-1.4,1,0.0944824,0.008217,-6.72
1866,-15,0,-1.4,1,0.103356982,0.00871,-7.1
1866,-15,0,-1.4,1,0.111902876,0.009861,-7.56
1866,-15,0,-1.4,1,0.123078275,0.010682,-8.28
1866,-15,0,-1.4,1,0.13326761,0.010354,-8.72
1866,-15,0,-1.4,1,0.143785634,0.009039,-9.22
1866,-15,0,-1.4,1,0.151345463,0.008217,-9.82
1866,-15,0,-1.4,1,0.160220045,0.007724,-10.32
1866,-15,0,-1.4,1,0.16679381,0.007231,-10.88
1866,-15,0,-1.4,1,0.174682327,0.007395,-11.5
1866,-15,0,-1.4,1,0.18158478,0.005588,-11.86
1866,-15,0,-1.4,1,0.185857727,0.002958,-12.42
1866,-15,0,-1.4,1,0.187501168,0.000986,-12
1866,-15,0,-1.4,1,0.187829856,-0.000164,-11
1866,-15,0,-1.4,1,0.18717248,-0.000493,-10.22
1866,-15,0,-1.4,1,0.186843792,-0.000986,-9.2
1866,-15,0,-1.4,1,0.18520035,-0.002136,-8.36
1866,-15,0,-1.4,1,0.182570845,-0.002958,-7.6
1866,-15,0,-1.4,1,0.179283962,-0.003944,-6.92
1866,-15,0,-1.4,1,0.174682327,-0.004766,-6.3
1866,-15,0,-1.4,1,0.169752004,-0.004602,-5.74
1866,-15,0,-1.4,1,0.165479057,-0.005752,-5.48
1866,-15,0,-1.4,1,0.158247916,-0.007724,-4.68
1866,-15,0,-1.4,1,0.15003071,-0.007231,-4.24
1866,-15,0,-1.4,1,0.143785634,-0.008875,-3.92
1866,-15,0,-1.4,1,0.132281546,-0.014134,-3.22
1866,-15,0,-1.4,1,0.115518446,-0.021365,-2.84
1866,-15,0,-1.4,1,0.089552076,-0.034348,-2.68
1866,-15,0,-1.4,1,0.046822607,-0.022186,-2.38
1866,-15,0,-1.4,1,0.045179166,-0.00115,-1.88
1866,-15,0,-1.4,1,0.04452179,-0.001315,-1.72
1866,-15,0,-1.4,1,0.042549661,-0.000329,-1.5
1866,-15,0,-1.4,1,0.043864413,0.000657,-1.08
1866,-15,0,-1.4,1,0.043864413,-0.000329,-0.88
1866,-15,0,-1.4,1,0.043207037,-0.000164,-0.82
1866,-15,0,-1.4,1,0.043535725,0.000822,-0.54
1007,-15,0,-0.6,3,0.044850478,0.001643,-1.5
1007,-15,0,-0.6,3,0.046822607,-0.000164,-2.62
1007,-15,0,-0.6,3,0.04452179,-0.001808,-2.92
1007,-15,0,-0.6,3,0.043207037,-0.000329,-1.64
1007,-15,0,-0.6,3,0.043864413,0.00378,-0.74
1887,0,0,-1.4,5,0.050766866,0.010518,-1.62
1887,0,0,-1.4,5,0.06490046,0.01627,-3.84
1887,0,0,-1.4,5,0.083307,0.022351,-6.14
1887,0,0,-1.4,5,0.109602058,0.025145,-8.98
1887,0,0,-1.4,5,0.133596299,0.02005,-11.94
1887,0,0,-1.4,5,0.149702022,0.010025,-13.92
1887,0,0,-1.4,5,0.15364628,-0.001972,-13
1887,0,0,-1.4,5,0.145757763,-0.015777,-8.92
1887,0,0,-1.4,5,0.122092211,-0.039278,-5.12
1887,0,0,-1.4,5,0.067201277,-0.039114,-2.98
1887,0,0,-1.4,5,0.043864413,-0.011833,-0.82
666,-15,0,-1.4,1,0.043535725,0.000164,-0.7
666,-15,0,-1.4,1,0.044193102,0,-0.88
666,-15,0,-1.4,1,0.043535725,-0.000164,-1.18
666,-15,0,-1.4,1,0.043864413,0.000329,-1.58
666,-15,0,-1.4,1,0.044193102,0.000493,-2
666,-15,0,-1.4,1,0.044850478,0.000822,-2.12
666,-15,0,-1.4,1,0.045836543,0.002958,-2.66
666,-15,0,-1.4,1,0.050766866,0.006081,-2.96
666,-15,0,-1.4,1,0.057998007,0.006902,-3.42
666,-15,0,-1.4,1,0.064571772,0.006081,-3.7
666,-15,0,-1.4,1,0.070159471,0.004766,-4.24
666,-15,0,-1.4,1,0.07410373,0.003123,-4.62
666,-15,0,-1.4,1,0.076404548,0.003123,-4.86
666,-15,0,-1.4,1,0.080348806,0.004273,-5.5
666,-15,0,-1.4,1,0.084950441,0.006409,-5.76
666,-15,0,-1.4,1,0.093167647,0.008382,-6.24
666,-15,0,-1.4,1,0.101713541,0.009203,-6.56
666,-15,0,-1.4,1,0.111574188,0.010025,-7.18
666,-15,0,-1.4,1,0.121763522,0.010354,-7.56
666,-15,0,-1.4,1,0.132281546,0.009696,-8.2
666,-15,0,-1.4,1,0.141156128,0.009039,-8.62
666,-15,0,-1.4,1,0.150359398,0.009039,-9.22
666,-15,0,-1.4,1,0.15923398,0.008382,-9.62
666,-15,0,-1.4,1,0.167122498,0.008217,-10.28
666,-15,0,-1.4,1,0.175668392,0.007395,-10.74
666,-15,0,-1.4,1,0.181913468,0.006574,-11.42
666,-15,0,-1.4,1,0.188815921,0.005095,-11.98
666,-15,0,-1.4,1,0.192102803,0.001808,-12.58
666,-15,0,-1.4,1,0.192431491,0.000164,-11.72
666,-15,0,-1.4,1,0.192431491,-0.000657,-10.76
666,-15,0,-1.4,1,0.191116739,-0.001315,-9.7
666,-15,0,-1.4,1,0.189801986,-0.001808,-8.94
666,-15,0,-1.4,1,0.187501168,-0.00263,-8.22
666,-15,0,-1.4,1,0.184542974,-0.003451,-7.42
666,-15,0,-1.4,1,0.180598715,-0.004602,-6.8
666,-15,0,-1.4,1,0.175339704,-0.005095,-6.02
666,-15,0,-1.4,1,0.17040938,-0.005752,-5.54
666,-15,0,-1.4,1,0.163835616,-0.00756,-4.82
666,-15,0,-1.4,1,0.155289722,-0.00871,-4.3
666,-15,0,-1.4,1,0.146415139,-0.010682,-3.72
666,-15,0,-1.4,1,0.133924987,-0.01512,-3.32
666,-15,0,-1.4,1,0.116175823,-0.025638,-3
666,-15,0,-1.4,1,0.082649624,-0.03517,-2.42
666,-15,0,-1.4,1,0.045836543,-0.018735,-2.2
666,-15,0,-1.4,1,0.045179166,-0.000986,-1.78
666,-15,0,-1.4,1,0.043864413,-0.000822,-1.72
666,-15,0,-1.4,1,0.043535725,-0.000164,-1.48
666,-15,0,-1.4,1,0.043535725,-0.000164,-1.06
